x,y
1012.000,866.000
1002.000,866.000
988.000,868.000
978.000,868.000
966.000,868.000
956.000,870.000
946.000,870.000
940.000,870.000
928.000,872.000
920.000,870.000
914.000,872.000
906.000,872.000
900.000,874.000
894.000,872.000
888.000,874.000
886.000,876.000
882.000,878.000
880.000,874.000
880.000,878.000
880.000,876.000
882.000,876.000
880.000,876.000
886.000,878.000
890.000,878.000
896.000,878.000
902.000,880.000
908.000,878.000
916.000,880.000
924.000,880.000
932.000,880.000
942.000,880.000
952.000,882.000
962.000,880.000
972.000,882.000
984.000,882.000
994.000,878.000
1006.000,878.000
1016.000,878.000
1028.000,878.000
1038.000,876.000
1050.000,876.000
1062.000,876.000
1072.000,874.000
1080.000,874.000
1090.000,872.000
1100.000,870.000
1108.000,870.000
1116.000,866.000
1122.000,868.000
1128.000,866.000
1132.000,866.000
1138.000,862.000
1140.000,862.000
1146.000,864.000
1148.000,864.000
1146.000,860.000
1146.000,858.000
1146.000,860.000
1144.000,858.000
1142.000,860.000
1138.000,858.000
1134.000,858.000
1130.000,858.000
1126.000,860.000
1118.000,858.000
1110.000,860.000
1104.000,860.000
1094.000,862.000
1086.000,860.000
1076.000,862.000
1066.000,862.000
1056.000,864.000
1044.000,864.000
1036.000,864.000
1024.000,866.000
1014.000,868.000
1002.000,866.000
992.000,868.000
982.000,870.000
970.000,870.000
962.000,872.000
950.000,870.000
942.000,872.000
934.000,874.000
928.000,872.000
918.000,874.000
912.000,876.000
906.000,874.000
900.000,874.000
896.000,878.000
894.000,876.000
890.000,878.000
886.000,878.000
886.000,878.000
886.000,878.000
886.000,878.000
888.000,880.000
892.000,878.000
896.000,878.000
900.000,878.000
906.000,880.000
912.000,880.000
920.000,880.000
928.000,880.000
934.000,880.000
944.000,880.000
952.000,882.000
962.000,880.000
974.000,882.000
982.000,880.000
994.000,880.000
1004.000,878.000
1014.000,880.000
1026.000,878.000
1036.000,876.000
1046.000,876.000
1058.000,874.000
1068.000,872.000
1076.000,874.000
1086.000,872.000
1094.000,870.000
1102.000,868.000
1110.000,868.000
1116.000,868.000
1120.000,866.000
1126.000,864.000
1132.000,866.000
1136.000,866.000
1136.000,860.000
1140.000,860.000
1144.000,858.000
1142.000,860.000
1140.000,860.000
1138.000,860.000
1136.000,858.000
1134.000,860.000
1128.000,860.000
1124.000,860.000
1118.000,860.000
1114.000,860.000
1106.000,860.000
1098.000,862.000
1092.000,862.000
1082.000,862.000
1074.000,862.000
1066.000,862.000
1056.000,864.000
1046.000,864.000
1038.000,866.000
1024.000,866.000
1016.000,866.000
1004.000,866.000
996.000,870.000
984.000,870.000
974.000,870.000
966.000,870.000
956.000,872.000
948.000,874.000
940.000,872.000
932.000,872.000
924.000,872.000
916.000,872.000
908.000,874.000
910.000,876.000
902.000,874.000
898.000,878.000
894.000,878.000
894.000,880.000
894.000,876.000
892.000,880.000
892.000,878.000
896.000,878.000
896.000,880.000
902.000,878.000
906.000,880.000
910.000,880.000
916.000,880.000
924.000,880.000
930.000,880.000
938.000,880.000
944.000,880.000
956.000,880.000
964.000,880.000
974.000,880.000
986.000,880.000
994.000,878.000
1004.000,880.000
1014.000,878.000
1026.000,876.000
1036.000,876.000
1044.000,876.000
1054.000,874.000
1064.000,874.000
1072.000,872.000
1080.000,870.000
1090.000,870.000
1098.000,868.000
1104.000,870.000
1112.000,866.000
1116.000,868.000
1120.000,864.000
1126.000,866.000
1130.000,862.000
1132.000,860.000
1134.000,860.000
1136.000,862.000
1134.000,860.000
1136.000,862.000
1134.000,862.000
1132.000,860.000
1128.000,860.000
1124.000,860.000
1120.000,860.000
1116.000,860.000
1110.000,860.000
1102.000,860.000
1096.000,860.000
1088.000,860.000
1080.000,862.000
1072.000,864.000
1064.000,864.000
1054.000,864.000
1044.000,864.000
1036.000,864.000
1026.000,866.000
1014.000,866.000
1006.000,868.000
996.000,870.000
986.000,870.000
978.000,870.000
968.000,872.000
958.000,872.000
952.000,870.000
944.000,872.000
936.000,876.000
928.000,874.000
920.000,874.000
918.000,876.000
912.000,876.000
906.000,876.000
906.000,876.000
902.000,878.000
900.000,878.000
900.000,878.000
898.000,880.000
896.000,878.000
902.000,878.000
900.000,878.000
906.000,880.000
910.000,880.000
916.000,880.000
920.000,880.000
930.000,880.000
934.000,882.000
942.000,880.000
950.000,880.000
958.000,880.000
966.000,880.000
976.000,880.000
986.000,878.000
994.000,878.000
1004.000,878.000
1014.000,878.000
1024.000,878.000
1032.000,876.000
1044.000,874.000
1052.000,874.000
1062.000,874.000
1068.000,874.000
1076.000,872.000
1086.000,870.000
1094.000,868.000
1100.000,866.000
1104.000,866.000
1110.000,866.000
1116.000,864.000
1120.000,862.000
1124.000,864.000
1128.000,864.000
1128.000,862.000
1128.000,860.000
1130.000,858.000
1128.000,858.000
1128.000,860.000
1126.000,860.000
1122.000,860.000
1122.000,862.000
1116.000,860.000
1112.000,860.000
1106.000,860.000
1100.000,860.000
1092.000,862.000
1084.000,862.000
1080.000,862.000
1070.000,862.000
1062.000,866.000
1052.000,866.000
1044.000,866.000
1036.000,866.000
1028.000,868.000
1018.000,866.000
1008.000,868.000
996.000,870.000
988.000,870.000
980.000,872.000
972.000,870.000
962.000,872.000
954.000,872.000
948.000,874.000
938.000,876.000
932.000,874.000
928.000,878.000
922.000,876.000
916.000,874.000
912.000,876.000
908.000,878.000
906.000,876.000
906.000,876.000
904.000,880.000
904.000,880.000
906.000,880.000
906.000,880.000
912.000,880.000
912.000,880.000
914.000,880.000
920.000,880.000
926.000,880.000
932.000,880.000
938.000,880.000
946.000,880.000
952.000,880.000
960.000,880.000
968.000,880.000
976.000,878.000
988.000,880.000
996.000,878.000
1004.000,878.000
1014.000,876.000
1022.000,878.000
1032.000,876.000
1042.000,878.000
1048.000,874.000
1058.000,874.000
1066.000,872.000
1074.000,872.000
1082.000,868.000
1088.000,868.000
1098.000,866.000
1100.000,866.000
1106.000,866.000
1112.000,864.000
1114.000,862.000
1118.000,864.000
1122.000,862.000
1124.000,862.000
1124.000,862.000
1124.000,860.000
1124.000,860.000
1122.000,860.000
1124.000,858.000
1118.000,860.000
1116.000,860.000
1110.000,858.000
1106.000,858.000
1102.000,862.000
1096.000,862.000
1090.000,862.000
1082.000,862.000
1076.000,864.000
1068.000,864.000
1060.000,864.000
1052.000,866.000
1044.000,868.000
1034.000,868.000
1026.000,866.000
1018.000,868.000
1008.000,868.000
1000.000,870.000
990.000,870.000
982.000,870.000
976.000,872.000
964.000,872.000
958.000,874.000
950.000,872.000
944.000,874.000
938.000,876.000
930.000,876.000
928.000,876.000
922.000,876.000
918.000,880.000
916.000,878.000
912.000,880.000
910.000,878.000
908.000,880.000
910.000,880.000
908.000,880.000
910.000,880.000
914.000,880.000
916.000,880.000
920.000,880.000
924.000,880.000
930.000,880.000
936.000,880.000
942.000,880.000
948.000,880.000
956.000,880.000
962.000,880.000
970.000,880.000
980.000,878.000
988.000,878.000
994.000,880.000
1004.000,878.000
1012.000,876.000
1022.000,876.000
1032.000,874.000
1040.000,876.000
1048.000,874.000
1056.000,872.000
1064.000,872.000
1072.000,872.000
1078.000,868.000
1086.000,868.000
1092.000,868.000
1098.000,866.000
1102.000,866.000
1108.000,864.000
1110.000,866.000
1114.000,862.000
1116.000,864.000
1118.000,864.000
1120.000,864.000
1120.000,862.000
1120.000,860.000
1118.000,860.000
1116.000,860.000
1112.000,862.000
1112.000,858.000
1106.000,858.000
1104.000,860.000
1098.000,862.000
1094.000,860.000
1086.000,862.000
1082.000,862.000
1074.000,866.000
1066.000,864.000
1060.000,866.000
1052.000,866.000
1044.000,864.000
1036.000,866.000
1026.000,866.000
1018.000,868.000
1010.000,872.000
1002.000,872.000
992.000,870.000
984.000,870.000
974.000,872.000
970.000,872.000
960.000,874.000
954.000,876.000
948.000,876.000
942.000,876.000
936.000,876.000
930.000,878.000
926.000,876.000
924.000,878.000
922.000,878.000
916.000,876.000
914.000,878.000
918.000,878.000
914.000,878.000
914.000,880.000
916.000,880.000
916.000,880.000
920.000,882.000
924.000,880.000
928.000,880.000
934.000,880.000
938.000,880.000
944.000,882.000
950.000,880.000
958.000,880.000
964.000,880.000
972.000,880.000
980.000,878.000
988.000,878.000
996.000,878.000
1004.000,878.000
1012.000,878.000
1022.000,874.000
1030.000,872.000
1040.000,876.000
1046.000,874.000
1054.000,872.000
1062.000,870.000
1070.000,872.000
1076.000,872.000
1082.000,870.000
1090.000,866.000
1094.000,866.000
1098.000,864.000
1102.000,866.000
1108.000,866.000
1108.000,864.000
1114.000,862.000
1114.000,862.000
1114.000,862.000
1114.000,862.000
1114.000,862.000
1114.000,860.000
1112.000,860.000
1110.000,862.000
1106.000,860.000
1104.000,860.000
1100.000,860.000
1094.000,862.000
1090.000,860.000
1084.000,862.000
1078.000,864.000
1072.000,866.000
1064.000,866.000
1056.000,866.000
1050.000,864.000
1042.000,868.000
1034.000,866.000
1026.000,866.000
1018.000,868.000
1010.000,870.000
1002.000,870.000
994.000,870.000
986.000,870.000
978.000,874.000
970.000,872.000
962.000,874.000
958.000,874.000
950.000,876.000
944.000,876.000
938.000,876.000
936.000,878.000
930.000,878.000
928.000,878.000
924.000,880.000
922.000,880.000
920.000,882.000
920.000,878.000
918.000,880.000
920.000,880.000
920.000,880.000
922.000,880.000
924.000,880.000
928.000,882.000
932.000,880.000
936.000,880.000
942.000,880.000
946.000,880.000
952.000,880.000
960.000,880.000
966.000,882.000
976.000,880.000
982.000,882.000
990.000,878.000
996.000,878.000
1004.000,878.000
1012.000,878.000
1020.000,876.000
1030.000,874.000
1038.000,874.000
1044.000,872.000
1052.000,872.000
1060.000,872.000
1066.000,870.000
1072.000,868.000
1080.000,870.000
1086.000,866.000
1090.000,868.000
1096.000,868.000
1100.000,864.000
1104.000,864.000
1106.000,862.000
1106.000,860.000
1110.000,862.000
1108.000,864.000
1110.000,862.000
1110.000,860.000
1110.000,860.000
1106.000,858.000
1104.000,862.000
1104.000,860.000
1104.000,858.000
1094.000,862.000
1092.000,862.000
1088.000,862.000
1080.000,864.000
1076.000,864.000
1068.000,864.000
1062.000,866.000
1056.000,864.000
1048.000,866.000
1042.000,866.000
1032.000,868.000
1026.000,868.000
1018.000,870.000
1010.000,868.000
1002.000,870.000
994.000,870.000
988.000,872.000
982.000,872.000
972.000,872.000
964.000,874.000
958.000,874.000
954.000,876.000
948.000,876.000
944.000,876.000
938.000,876.000
934.000,878.000
930.000,878.000
930.000,880.000
926.000,878.000
924.000,878.000
924.000,880.000
924.000,880.000
924.000,880.000
924.000,882.000
928.000,882.000
928.000,880.000
932.000,880.000
936.000,880.000
940.000,880.000
944.000,880.000
950.000,880.000
956.000,880.000
962.000,880.000
968.000,878.000
976.000,878.000
982.000,880.000
990.000,878.000
1000.000,878.000
1006.000,878.000
1014.000,878.000
1022.000,876.000
1030.000,874.000
1040.000,872.000
1044.000,874.000
1050.000,874.000
1056.000,872.000
1064.000,870.000
1070.000,868.000
1076.000,868.000
1082.000,866.000
1086.000,868.000
1090.000,866.000
1096.000,868.000
1098.000,866.000
1100.000,862.000
1104.000,864.000
1104.000,864.000
1106.000,862.000
1108.000,860.000
1106.000,862.000
1106.000,864.000
1104.000,860.000
1102.000,862.000
1100.000,862.000
1096.000,862.000
1092.000,862.000
1090.000,864.000
1084.000,862.000
1078.000,864.000
1072.000,864.000
1066.000,864.000
1062.000,864.000
1054.000,866.000
1046.000,866.000
1040.000,866.000
1034.000,866.000
1026.000,868.000
1018.000,868.000
1010.000,870.000
1002.000,870.000
996.000,872.000
988.000,872.000
980.000,872.000
976.000,874.000
968.000,874.000
964.000,876.000
956.000,876.000
950.000,876.000
948.000,876.000
942.000,878.000
938.000,878.000
934.000,878.000
932.000,878.000
928.000,880.000
928.000,878.000
928.000,880.000
928.000,880.000
930.000,880.000
928.000,882.000
932.000,882.000
932.000,880.000
936.000,880.000
940.000,880.000
944.000,880.000
948.000,880.000
954.000,884.000
962.000,880.000
968.000,880.000
972.000,878.000
978.000,880.000
984.000,878.000
992.000,880.000
1000.000,880.000
1006.000,878.000
1012.000,876.000
1020.000,876.000
1028.000,874.000
1036.000,876.000
1040.000,874.000
1050.000,872.000
1056.000,870.000
1062.000,870.000
1070.000,872.000
1074.000,868.000
1080.000,868.000
1084.000,866.000
1088.000,866.000
1092.000,864.000
1094.000,866.000
1098.000,864.000
1100.000,864.000
1102.000,862.000
1102.000,862.000
1102.000,860.000
1104.000,860.000
1102.000,860.000
1100.000,862.000
1098.000,862.000
1094.000,862.000
1094.000,862.000
1090.000,862.000
1086.000,862.000
1080.000,864.000
1076.000,864.000
1070.000,864.000
1066.000,864.000
1058.000,866.000
1052.000,866.000
1046.000,866.000
1038.000,868.000
1032.000,868.000
1026.000,868.000
1018.000,868.000
1010.000,870.000
1004.000,870.000
994.000,872.000
992.000,872.000
984.000,874.000
976.000,874.000
970.000,874.000
964.000,876.000
960.000,878.000
954.000,878.000
950.000,880.000
946.000,878.000
942.000,878.000
938.000,878.000
934.000,878.000
932.000,878.000
932.000,880.000
932.000,878.000
932.000,880.000
932.000,880.000
932.000,880.000
934.000,882.000
936.000,882.000
936.000,880.000
942.000,882.000
948.000,880.000
950.000,880.000
956.000,880.000
960.000,880.000
968.000,878.000
972.000,880.000
978.000,878.000
986.000,880.000
994.000,876.000
998.000,878.000
1006.000,878.000
1014.000,878.000
1020.000,874.000
1026.000,874.000
1034.000,874.000
1042.000,874.000
1048.000,870.000
1054.000,870.000
1060.000,870.000
1066.000,868.000
1072.000,868.000
1076.000,866.000
1082.000,866.000
1086.000,868.000
1088.000,864.000
1092.000,864.000
1094.000,864.000
1096.000,864.000
1098.000,862.000
1098.000,862.000
1100.000,860.000
1100.000,862.000
1098.000,862.000
1100.000,860.000
1096.000,860.000
1096.000,860.000
1090.000,864.000
1086.000,862.000
1082.000,862.000
1078.000,864.000
1072.000,864.000
1068.000,862.000
1062.000,866.000
1056.000,866.000
1050.000,866.000
1046.000,866.000
1038.000,866.000
1032.000,868.000
1024.000,870.000
1018.000,868.000
1012.000,870.000
1004.000,870.000
998.000,872.000
992.000,872.000
986.000,874.000
978.000,872.000
972.000,876.000
966.000,878.000
960.000,876.000
956.000,876.000
954.000,878.000
948.000,878.000
944.000,876.000
942.000,878.000
940.000,878.000
938.000,878.000
934.000,880.000
936.000,880.000
934.000,880.000
936.000,880.000
936.000,880.000
940.000,882.000
940.000,878.000
944.000,882.000
946.000,884.000
950.000,880.000
952.000,880.000
958.000,880.000
962.000,882.000
970.000,882.000
976.000,880.000
980.000,880.000
986.000,878.000
994.000,880.000
1002.000,876.000
1008.000,874.000
1014.000,878.000
1020.000,876.000
1026.000,874.000
1034.000,874.000
1040.000,870.000
1048.000,872.000
1054.000,872.000
1058.000,872.000
1064.000,870.000
1068.000,870.000
1074.000,868.000
1078.000,868.000
1082.000,864.000
1084.000,866.000
1088.000,862.000
1092.000,864.000
1094.000,866.000
1096.000,864.000
1094.000,864.000
1096.000,862.000
1096.000,864.000
1094.000,862.000
1094.000,862.000
1094.000,860.000
1090.000,866.000
1088.000,864.000
1082.000,862.000
1080.000,864.000
1076.000,864.000
1070.000,864.000
1066.000,864.000
1062.000,864.000
1054.000,866.000
1050.000,868.000
1042.000,868.000
1038.000,868.000
1030.000,870.000
1024.000,872.000
1018.000,870.000
1012.000,870.000
1004.000,870.000
998.000,874.000
992.000,874.000
986.000,876.000
982.000,874.000
974.000,876.000
968.000,876.000
964.000,878.000
958.000,878.000
956.000,878.000
952.000,876.000
946.000,878.000
944.000,878.000
944.000,880.000
936.000,878.000
940.000,880.000
938.000,880.000
938.000,880.000
940.000,878.000
940.000,878.000
942.000,880.000
944.000,880.000
946.000,880.000
950.000,878.000
952.000,880.000
956.000,882.000
962.000,878.000
966.000,882.000
970.000,880.000
976.000,880.000
982.000,878.000
988.000,876.000
994.000,876.000
1002.000,876.000
1008.000,878.000
1014.000,876.000
1020.000,872.000
1028.000,874.000
1034.000,872.000
1040.000,870.000
1048.000,870.000
1050.000,872.000
1056.000,870.000
1062.000,868.000
1068.000,868.000
1072.000,868.000
1076.000,868.000
1078.000,868.000
1084.000,864.000
1086.000,864.000
1088.000,866.000
1090.000,864.000
1092.000,862.000
1092.000,864.000
1092.000,862.000
1094.000,862.000
1090.000,860.000
1090.000,860.000
1088.000,862.000
1086.000,864.000
1084.000,864.000
1082.000,864.000
1078.000,862.000
1072.000,864.000
1068.000,864.000
1064.000,864.000
1058.000,866.000
1052.000,868.000
1048.000,866.000
1044.000,868.000
1036.000,868.000
1030.000,870.000
1022.000,870.000
1018.000,870.000
1012.000,872.000
1006.000,874.000
998.000,872.000
992.000,872.000
986.000,874.000
980.000,874.000
974.000,874.000
970.000,876.000
964.000,876.000
960.000,878.000
958.000,878.000
954.000,878.000
950.000,876.000
948.000,880.000
946.000,882.000
944.000,880.000
942.000,880.000
942.000,878.000
942.000,882.000
942.000,878.000
944.000,878.000
944.000,882.000
946.000,882.000
950.000,878.000
954.000,882.000
956.000,878.000
960.000,878.000
964.000,880.000
968.000,880.000
974.000,880.000
978.000,880.000
984.000,880.000
992.000,876.000
996.000,878.000
1002.000,874.000
1010.000,876.000
1014.000,874.000
1020.000,872.000
1026.000,872.000
1034.000,874.000
1040.000,870.000
1044.000,870.000
1052.000,870.000
1056.000,872.000
1062.000,868.000
1066.000,868.000
1070.000,868.000
1074.000,866.000
1076.000,866.000
1080.000,862.000
1084.000,866.000
1086.000,862.000
1088.000,864.000
1088.000,862.000
1090.000,866.000
1090.000,866.000
1090.000,862.000
1088.000,864.000
1088.000,862.000
1086.000,864.000
1084.000,862.000
1080.000,864.000
1078.000,864.000
1074.000,866.000
1070.000,864.000
1066.000,866.000
1062.000,866.000
1058.000,866.000
1052.000,866.000
1046.000,868.000
1040.000,868.000
1036.000,868.000
1028.000,868.000
1022.000,870.000
1016.000,872.000
1012.000,870.000
1006.000,874.000
1000.000,874.000
994.000,872.000
986.000,874.000
982.000,874.000
976.000,874.000
972.000,878.000
966.000,878.000
964.000,878.000
960.000,878.000
956.000,878.000
954.000,880.000
952.000,880.000
948.000,878.000
948.000,878.000
946.000,880.000
946.000,880.000
946.000,882.000
946.000,880.000
946.000,880.000
948.000,880.000
950.000,880.000
952.000,878.000
954.000,880.000
958.000,878.000
964.000,878.000
968.000,880.000
972.000,882.000
976.000,880.000
982.000,878.000
986.000,878.000
992.000,876.000
998.000,876.000
1004.000,876.000
1010.000,874.000
1016.000,876.000
1022.000,876.000
1026.000,872.000
1034.000,874.000
1038.000,872.000
1046.000,872.000
1048.000,870.000
1054.000,870.000
1060.000,868.000
1064.000,868.000
1068.000,868.000
1072.000,864.000
1076.000,864.000
1078.000,866.000
1080.000,866.000
1082.000,862.000
1086.000,866.000
1086.000,864.000
1088.000,864.000
1086.000,864.000
1086.000,864.000
1086.000,864.000
1084.000,864.000
1082.000,864.000
1080.000,864.000
1078.000,864.000
1076.000,862.000
1072.000,866.000
1068.000,866.000
1064.000,864.000
1060.000,868.000
1056.000,866.000
1050.000,866.000
1044.000,866.000
1038.000,868.000
1034.000,868.000
1030.000,870.000
1022.000,872.000
1018.000,872.000
1010.000,872.000
1006.000,872.000
1000.000,874.000
994.000,874.000
988.000,876.000
982.000,876.000
978.000,876.000
974.000,878.000
970.000,878.000
966.000,876.000
962.000,876.000
958.000,880.000
954.000,878.000
954.000,878.000
952.000,882.000
950.000,878.000
948.000,880.000
948.000,880.000
948.000,882.000
948.000,880.000
950.000,878.000
952.000,880.000
952.000,880.000
956.000,878.000
958.000,880.000
962.000,880.000
966.000,878.000
968.000,880.000
974.000,878.000
980.000,878.000
984.000,878.000
990.000,876.000
994.000,876.000
998.000,876.000
1004.000,876.000
1010.000,874.000
1016.000,874.000
1022.000,874.000
1028.000,872.000
1034.000,874.000
1038.000,872.000
1044.000,872.000
1048.000,870.000
1054.000,872.000
1058.000,868.000
1062.000,868.000
1066.000,868.000
1070.000,864.000
1074.000,864.000
1076.000,866.000
1078.000,864.000
1080.000,866.000
1080.000,866.000
1082.000,864.000
1084.000,864.000
1084.000,864.000
1084.000,864.000
1082.000,864.000
1082.000,864.000
1080.000,862.000
1078.000,866.000
1076.000,864.000
1072.000,864.000
1068.000,866.000
1066.000,866.000
1060.000,864.000
1058.000,868.000
1054.000,868.000
1048.000,870.000
1042.000,870.000
1038.000,870.000
1032.000,870.000
1028.000,870.000
1022.000,870.000
1016.000,870.000
1010.000,870.000
1006.000,874.000
998.000,874.000
994.000,876.000
988.000,876.000
984.000,878.000
978.000,876.000
974.000,876.000
970.000,878.000
966.000,878.000
962.000,878.000
960.000,878.000
958.000,878.000
954.000,880.000
954.000,880.000
954.000,880.000
952.000,880.000
950.000,880.000
950.000,880.000
950.000,880.000
952.000,880.000
954.000,880.000
956.000,880.000
960.000,880.000
962.000,880.000
966.000,878.000
968.000,880.000
972.000,880.000
976.000,878.000
980.000,878.000
986.000,876.000
990.000,876.000
996.000,876.000
1000.000,876.000
1006.000,874.000
1012.000,876.000
1016.000,872.000
1022.000,874.000
1028.000,872.000
1032.000,870.000
1038.000,870.000
1044.000,870.000
1048.000,872.000
1052.000,870.000
1060.000,868.000
1060.000,870.000
1064.000,866.000
1068.000,868.000
1072.000,864.000
1074.000,864.000
1076.000,866.000
1078.000,864.000
1078.000,866.000
1080.000,864.000
1082.000,864.000
1080.000,866.000
1082.000,864.000
1080.000,864.000
1080.000,864.000
1078.000,864.000
1076.000,866.000
1072.000,866.000
1070.000,864.000
1066.000,866.000
1062.000,866.000
1058.000,868.000
1056.000,866.000
1050.000,870.000
1044.000,868.000
1044.000,868.000
1036.000,868.000
1032.000,870.000
1026.000,870.000
1018.000,872.000
1016.000,872.000
1012.000,874.000
1004.000,874.000
1000.000,872.000
994.000,874.000
988.000,876.000
984.000,874.000
982.000,876.000
976.000,874.000
972.000,878.000
968.000,878.000
964.000,878.000
962.000,878.000
958.000,878.000
956.000,880.000
956.000,882.000
954.000,878.000
954.000,882.000
952.000,880.000
952.000,880.000
954.000,880.000
954.000,880.000
956.000,880.000
958.000,880.000
960.000,880.000
962.000,880.000
966.000,880.000
972.000,878.000
976.000,878.000
982.000,878.000
984.000,876.000
988.000,878.000
992.000,876.000
998.000,876.000
1002.000,876.000
1008.000,876.000
1012.000,872.000
1016.000,874.000
1022.000,874.000
1026.000,874.000
1032.000,870.000
1038.000,872.000
1044.000,872.000
1048.000,868.000
1052.000,870.000
1058.000,868.000
1060.000,870.000
1062.000,868.000
1066.000,866.000
1070.000,866.000
1072.000,866.000
1076.000,866.000
1076.000,868.000
1078.000,864.000
1078.000,866.000
1078.000,866.000
1078.000,864.000
1080.000,862.000
1078.000,864.000
1076.000,864.000
1074.000,864.000
1072.000,864.000
1070.000,866.000
1066.000,866.000
1064.000,866.000
1062.000,868.000
1058.000,866.000
1054.000,868.000
1048.000,868.000
1044.000,868.000
1040.000,866.000
1036.000,868.000
1030.000,872.000
1024.000,872.000
1020.000,872.000
1014.000,870.000
1012.000,872.000
1004.000,874.000
998.000,874.000
992.000,874.000
990.000,878.000
984.000,876.000
982.000,878.000
976.000,878.000
972.000,878.000
970.000,878.000
968.000,878.000
964.000,880.000
962.000,878.000
958.000,880.000
958.000,878.000
958.000,880.000
956.000,878.000
958.000,880.000
956.000,880.000
958.000,882.000
960.000,880.000
958.000,880.000
962.000,882.000
962.000,880.000
966.000,880.000
970.000,880.000
974.000,878.000
976.000,880.000
980.000,878.000
986.000,876.000
990.000,878.000
992.000,876.000
998.000,874.000
1004.000,876.000
1008.000,876.000
1012.000,874.000
1018.000,874.000
1022.000,874.000
1030.000,872.000
1032.000,870.000
1038.000,872.000
1042.000,872.000
1046.000,870.000
1048.000,870.000
1054.000,870.000
1060.000,866.000
1062.000,866.000
1064.000,868.000
1068.000,868.000
1070.000,864.000
1070.000,866.000
1072.000,866.000
1076.000,868.000
1076.000,864.000
1076.000,866.000
1076.000,866.000
1076.000,864.000
1074.000,866.000
1074.000,866.000
1072.000,866.000
1072.000,868.000
1070.000,864.000
1066.000,868.000
1062.000,866.000
1058.000,866.000
1056.000,868.000
1050.000,868.000
1046.000,870.000
1042.000,870.000
1040.000,870.000
1034.000,870.000
1030.000,870.000
1022.000,872.000
1020.000,870.000
1014.000,872.000
1010.000,874.000
1004.000,872.000
1000.000,876.000
996.000,874.000
990.000,874.000
988.000,876.000
982.000,878.000
978.000,876.000
976.000,878.000
974.000,878.000
968.000,878.000
966.000,878.000
962.000,878.000
962.000,880.000
960.000,880.000
960.000,880.000
958.000,880.000
960.000,878.000
960.000,878.000
958.000,880.000
962.000,878.000
962.000,878.000
964.000,878.000
966.000,880.000
968.000,880.000
972.000,878.000
974.000,878.000
978.000,876.000
982.000,878.000
988.000,876.000
990.000,876.000
996.000,878.000
1000.000,874.000
1004.000,872.000
1010.000,876.000
1012.000,874.000
1018.000,872.000
1024.000,874.000
1028.000,872.000
1034.000,872.000
1040.000,870.000
1042.000,872.000
1046.000,870.000
1050.000,870.000
1054.000,868.000
1056.000,868.000
1062.000,866.000
1064.000,866.000
1066.000,864.000
1068.000,866.000
1070.000,866.000
1072.000,864.000
1072.000,866.000
1074.000,866.000
1074.000,864.000
1074.000,864.000
1074.000,864.000
1074.000,868.000
1070.000,866.000
1070.000,866.000
1068.000,866.000
1064.000,866.000
1064.000,864.000
1060.000,868.000
1058.000,866.000
1052.000,868.000
1050.000,868.000
1044.000,870.000
1044.000,868.000
1036.000,872.000
1032.000,872.000
1028.000,870.000
1026.000,872.000
1018.000,872.000
1012.000,872.000
1010.000,874.000
1004.000,874.000
1000.000,876.000
996.000,874.000
992.000,874.000
988.000,876.000
984.000,878.000
978.000,876.000
976.000,880.000
972.000,878.000
970.000,880.000
968.000,880.000
966.000,880.000
964.000,880.000
962.000,880.000
962.000,878.000
962.000,880.000
962.000,882.000
962.000,882.000
962.000,880.000
964.000,882.000
964.000,880.000
966.000,880.000
970.000,880.000
970.000,880.000
974.000,878.000
978.000,878.000
980.000,878.000
984.000,878.000
988.000,876.000
992.000,876.000
996.000,874.000
1002.000,876.000
1006.000,876.000
1010.000,874.000
1016.000,874.000
1018.000,874.000
1022.000,872.000
1028.000,872.000
1032.000,872.000
1038.000,870.000
1040.000,870.000
1046.000,868.000
1052.000,868.000
1054.000,866.000
1056.000,868.000
1058.000,868.000
1062.000,868.000
1064.000,868.000
1068.000,868.000
1068.000,866.000
1068.000,866.000
1070.000,866.000
1072.000,864.000
1070.000,866.000
1072.000,864.000
1070.000,866.000
1070.000,864.000
1068.000,866.000
1066.000,866.000
1064.000,866.000
1062.000,866.000
1060.000,868.000
1058.000,868.000
1056.000,866.000
1052.000,866.000
1048.000,868.000
1044.000,870.000
1038.000,870.000
1038.000,870.000
1030.000,870.000
1026.000,872.000
1022.000,872.000
1018.000,872.000
1012.000,874.000
1008.000,872.000
1004.000,876.000
998.000,874.000
996.000,878.000
992.000,876.000
988.000,876.000
980.000,876.000
980.000,876.000
978.000,880.000
974.000,878.000
968.000,878.000
970.000,880.000
966.000,878.000
968.000,880.000
964.000,880.000
966.000,878.000
964.000,878.000
964.000,880.000
962.000,880.000
964.000,880.000
964.000,880.000
968.000,880.000
970.000,880.000
970.000,878.000
974.000,880.000
976.000,878.000
978.000,878.000
982.000,878.000
986.000,878.000
988.000,876.000
994.000,876.000
998.000,876.000
1002.000,872.000
1006.000,874.000
1012.000,874.000
1016.000,872.000
1022.000,874.000
1024.000,874.000
1028.000,874.000
1032.000,870.000
1038.000,870.000
1042.000,870.000
1044.000,870.000
1048.000,870.000
1052.000,868.000
1056.000,868.000
1058.000,866.000
1062.000,866.000
1062.000,866.000
1064.000,866.000
1066.000,866.000
1068.000,868.000
1068.000,868.000
1068.000,868.000
1070.000,866.000
1070.000,866.000
1070.000,866.000
